author,No.,Comment,Sentiment,Reason,timestamp,like_count,tipe_produk,brand,segment,release_date
,,,,,2024-06-27T07:22:43Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T07:22:07Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T07:20:45Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T07:19:05Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T07:18:43Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T07:17:50Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T07:17:42Z,20,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T07:17:00Z,7,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T07:13:25Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T07:12:20Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T07:12:00Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T07:11:49Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T07:10:39Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T07:09:28Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T07:09:25Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T07:08:57Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T07:08:47Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T07:08:43Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T07:08:41Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T07:08:23Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T07:08:05Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T07:06:59Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T07:05:10Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T07:04:25Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T07:00:39Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T07:00:15Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T07:00:04Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:59:41Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:59:04Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:57:47Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:57:39Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:57:27Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:56:07Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:55:40Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:55:34Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:55:25Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:53:51Z,6,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:52:17Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:52:11Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:49:52Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:48:55Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:48:17Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:47:12Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:47:08Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:45:25Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:45:10Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:42:29Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:40:24Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:39:31Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:39:28Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:39:19Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:38:15Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:38:06Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:37:45Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:37:06Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:36:10Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:36:01Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:36:01Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:35:51Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:35:45Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:35:23Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:35:12Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:35:03Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:35:03Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:34:57Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:34:33Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:34:10Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:33:53Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:33:12Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:32:21Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:30:49Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:29:32Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:29:11Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:28:40Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:28:34Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:28:00Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:27:25Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:27:02Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:26:21Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:26:08Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:25:36Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:25:19Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:25:14Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:24:55Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:24:37Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:24:12Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:23:26Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:22:24Z,120,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:21:43Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:21:29Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:21:28Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:20:05Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:19:08Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:18:58Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:18:34Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:17:40Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:17:11Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:16:23Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:16:12Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:15:39Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:14:02Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:11:25Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:10:28Z,92,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:09:17Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:07:55Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:07:18Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:07:04Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:07:02Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:06:48Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:06:16Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:05:59Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:05:22Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:02:34Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:02:15Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:02:11Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:01:18Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:00:56Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T06:00:03Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:59:09Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:58:36Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:55:05Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:53:19Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:52:49Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:52:39Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:51:12Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:51:03Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:51:01Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:50:49Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:50:31Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:50:23Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:50:16Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:50:05Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:49:56Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:49:07Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:48:56Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:47:10Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:46:59Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:45:49Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:45:42Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:45:35Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:45:24Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:45:12Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:44:04Z,2,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:43:24Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:43:19Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:42:43Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:42:10Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:41:17Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:40:22Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:40:00Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:39:44Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:39:43Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:39:09Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:39:08Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:38:19Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:37:51Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:37:37Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:36:28Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:35:54Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:35:40Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:35:08Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:34:36Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:34:26Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:33:10Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:32:25Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:31:28Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:31:05Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:30:37Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:30:05Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:30:04Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:30:03Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:29:45Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:28:59Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:28:34Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:28:14Z,2,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:28:14Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:28:09Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:27:27Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:26:35Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:26:13Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:25:56Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:25:37Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:24:56Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:24:56Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:23:34Z,35,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:22:57Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:22:50Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:21:49Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:21:12Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:21:09Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:20:50Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:20:43Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:20:15Z,41,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:19:57Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:19:24Z,2,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:19:09Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:18:33Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:17:45Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:17:09Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:16:50Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:16:29Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:15:25Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:15:21Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:14:28Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:14:08Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:13:54Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:13:50Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:12:45Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:12:45Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:12:39Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:12:03Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:11:53Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:11:20Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:10:37Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:10:23Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:10:20Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:09:32Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:08:47Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:08:23Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:08:13Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:08:10Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:08:04Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:07:59Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:07:21Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:05:58Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:05:33Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:05:11Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:04:52Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:04:43Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:04:41Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:04:32Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:04:16Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:03:58Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:03:49Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:02:57Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:00:39Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:00:38Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:00:34Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:00:31Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:00:28Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T05:00:13Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:59:40Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:58:41Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:58:23Z,2,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:58:22Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:58:19Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:57:51Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:57:11Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:56:44Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:56:01Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:54:51Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:54:15Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:52:38Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:52:09Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:51:33Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:51:31Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:50:45Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:49:51Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:49:45Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:49:38Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:49:30Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:49:18Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:48:02Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:47:53Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:47:29Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:46:57Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:46:48Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
,,,,,2024-06-27T04:46:46Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
