author,comment,,timestamp,like_count,tipe_produk,brand,segment,release_date
,,,2024-02-06T17:24:42Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T15:55:23Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T15:53:10Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T15:33:46Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T15:09:48Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T14:33:46Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T14:30:31Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T13:07:48Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T13:07:45Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T13:07:23Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T13:03:54Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T13:03:06Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T12:59:15Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T12:48:27Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T12:42:49Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T12:13:37Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T11:29:14Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T11:14:43Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T10:41:39Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T10:12:53Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T10:12:26Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T09:54:30Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T09:38:13Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T09:28:14Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T08:50:02Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T08:19:28Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T07:53:32Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T06:25:28Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T05:38:42Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T04:49:00Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T04:11:37Z,1,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T03:47:17Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T03:29:41Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T03:11:57Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T02:47:25Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T01:10:07Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T01:01:43Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T00:55:43Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-06T00:48:00Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T22:37:19Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T20:43:34Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T20:33:23Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T20:26:58Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T19:54:49Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T19:46:54Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T19:17:38Z,1,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T18:56:44Z,1,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T18:26:42Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T17:57:37Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T17:45:00Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T16:49:02Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T16:11:24Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T16:02:23Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T16:01:35Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T15:57:07Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T15:54:59Z,1,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T15:40:37Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T15:39:40Z,2,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T15:17:00Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T14:21:19Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T14:18:40Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T14:18:06Z,28,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T14:04:28Z,1,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T14:00:33Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T13:56:39Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T13:47:00Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T13:37:17Z,2,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T13:35:15Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T13:33:55Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T13:28:44Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T13:14:17Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T13:07:59Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T13:07:23Z,1,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T12:52:43Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T12:36:38Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T12:16:21Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T12:06:07Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T11:51:06Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T11:50:54Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T11:09:41Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T11:01:53Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T10:59:40Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T10:59:25Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T10:30:21Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T10:12:20Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T09:53:02Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T09:45:07Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T09:33:03Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T09:01:33Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T09:00:59Z,15,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T08:51:21Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T08:50:36Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T08:37:44Z,2,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T08:20:38Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T08:19:18Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T08:16:18Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T07:51:53Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T07:35:59Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T07:20:29Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T07:11:10Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T07:08:16Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T06:44:00Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T06:40:40Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T06:24:27Z,1,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T06:16:30Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T05:55:36Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T05:53:57Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T05:50:02Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T05:48:44Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T05:44:35Z,32,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T05:24:33Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T05:24:02Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T05:23:21Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T05:22:14Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T05:19:21Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T05:11:33Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T05:05:10Z,1,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T05:04:52Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T05:02:36Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T04:58:10Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T04:56:34Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T04:50:34Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T04:47:54Z,3,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T04:45:26Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T04:43:44Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T04:29:59Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T04:28:24Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T04:21:54Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T04:18:44Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T04:17:44Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T04:15:28Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T04:10:22Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T04:02:04Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T03:47:36Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T03:35:21Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T03:29:54Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T03:27:57Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T03:27:08Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T03:21:48Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T03:19:40Z,1,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T03:16:25Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T03:06:40Z,1,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T02:56:30Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T02:52:30Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T02:51:55Z,1,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T02:51:15Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T02:41:44Z,1,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T02:40:30Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T02:36:43Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T02:25:43Z,1,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T01:56:51Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T01:55:16Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T01:49:20Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T01:47:29Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T01:45:36Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T01:34:28Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T01:25:52Z,1,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T01:21:37Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T01:15:01Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T01:12:43Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T01:12:15Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T01:10:26Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T01:05:07Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T00:59:58Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T00:57:01Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T00:56:07Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T00:45:45Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T00:33:00Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T00:29:09Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-05T00:26:13Z,1,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T23:56:22Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T23:42:01Z,6,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T23:28:15Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T23:19:38Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T23:16:51Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T23:09:02Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T22:13:45Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T22:12:17Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T22:10:59Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T21:41:46Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T21:02:36Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T21:01:59Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T20:52:25Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T20:14:32Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T20:05:43Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T19:38:49Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T19:36:52Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T19:34:21Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T19:31:02Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T19:24:53Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T19:21:32Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T19:07:26Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T18:39:55Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T18:36:35Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T18:01:05Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T18:00:18Z,1,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T17:46:43Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T17:36:03Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T17:31:26Z,1,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T17:28:32Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T17:25:09Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T17:14:28Z,1,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T17:14:22Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T17:09:54Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T17:06:10Z,1,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T17:00:09Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T16:50:26Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T16:40:19Z,1,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T16:34:51Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T16:30:54Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T16:24:58Z,90,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T16:23:59Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T16:15:43Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T16:11:50Z,4,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T16:10:45Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T15:57:37Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T15:57:09Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T15:56:48Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T15:46:10Z,2,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T15:40:59Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T15:30:14Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T15:22:53Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T15:18:28Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T15:15:57Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T15:14:19Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T15:14:08Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T15:07:48Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T15:07:47Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T15:04:38Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T14:54:02Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T14:51:57Z,1,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T14:47:39Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T14:43:24Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T14:36:05Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T14:19:17Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T14:18:55Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T14:08:45Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T13:44:33Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T13:41:00Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T13:37:38Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T13:34:24Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T13:31:11Z,1,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T13:21:07Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T13:17:01Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T13:05:46Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T13:04:27Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T13:01:18Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T12:54:46Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T12:52:46Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T12:49:21Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T12:45:12Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T12:45:02Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T12:44:42Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T12:21:28Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T12:19:55Z,2,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T12:18:10Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T12:12:31Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T12:12:00Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T12:11:15Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T12:09:36Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T12:08:58Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T12:07:50Z,18,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T12:04:03Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T12:01:46Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T11:45:07Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T11:40:48Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T11:32:33Z,35,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T11:30:57Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T11:22:12Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T11:15:35Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T11:15:19Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T11:11:34Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
,,,2024-02-04T11:09:36Z,1,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
