author,id,comment,sentiment,timestamp,like_count,tipe_produk,brand,segment,release_date,text_processed
@WaWan-wb1pb,476,"Ada rencana buat update iphone 16 pro max buat jualan dan buat konten, emang vivo ini di adu sm 16 pro max nnti masih okey mana ya buat kepentingan jualan video dll.",negative,2024-09-08 23:52:48+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,rencana pembaruan iphone 16 profesional max jualan konten vivo adu sama okey iya kepentingan video
@arvidanseven862,477,Bang David. Kira2 bagusan mana yah. X100 atau v40? Agak dilema,negative,2024-09-08 00:09:42+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,bang david bagusan ya x100 v40 dilema
@FannyclauPinaria,478,bagus bngt njirr videonya ... mantep jadi pingin tapi masih bagus ip11pro gua -.-.. biasa ganti hp kalau rusak bngt sampe mati,positive,2024-09-07 05:58:10+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,bagus banget anjir videonya mantap tapi ip11pro gue ganti handphone rusak mati
@unknown-x3p,479,Om lbh oke vivo x 100 pro atau iphone 14 promax ?,neutral,2024-09-05 03:15:34+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,om oke vivo x 100 profesional iphone 14 promax
@safrizal5553,480,Kamera bawah Gimmick ??? Ndak worth it lah klo ada gimmick2 an kesannya maksa bgt desain gerhananya pake ditambahin gimmick,negative,2024-09-04 10:18:22+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,kamera gimmick tidak worth it gimmick2 an kesannya memaksa banget desain gerhananya pakai ditambahin
@AristoKineas,481,"Ttp Iphone, klo pun Android lebih suka ke Motorola",positive,2024-09-03 10:45:37+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,iphone android suka motorola
@abgimul4683,482,Kualitas fotonya beda tipis aja ama oppo reno 11 pro.. Bahkan menurut saya lebih baik oppo.. Saya jg pernah coba bandingin dengan iphone 14 promax... Semoga vivo bisa lebih baik seperti oppo..,positive,2024-08-17 04:47:22+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,kualitas fotonya beda tipi sama oppo reno 11 profesional coba bandingkan iphone 14 promax semoga vivo
@shinkenzone4280,483,keren kameranya ¢ apalah daya gw yg makek vivo y95,positive,2024-08-12 07:26:53+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,keren kameranya apalah daya gue makek vivo y95
@Stigma.X_X,484,"Buat kaum gengsi, duit 17jt mending beli boba katanya",negative,2024-08-08 08:29:08+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,kaum gengsi duit 17jt beli boba
@user-youtube467,485,Noh fotonya masih ada bias cahaya,neutral,2024-08-07 15:20:17+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,fotonih bias cahaya
@sultandantachanel9428,486,"Cowo gw baru beli hp ini, nangis gw setelah tahu harganya­",negative,2024-08-06 04:41:51+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,cowok gue baru beli handphone menangis harganya
@pasyavfx1344,487,mending s23 ultra apa ini bro?budget terbatas gak mau nyesel,negative,2024-08-02 11:12:10+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,s23 ultra saudara laki-laki budget terbatas tidak menyesal
@MangdarumKacapi,488,Pipo ttp lah Pipo  HP dipandang sebelah Mata ,negative,2024-07-30 12:48:43+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,pipo handphone dipandang sebelah mata
@lilian1424,489,"sekian puluh tahun ikut Chanel ini, saya kecewa dengan bang David, terlalu memuji produk nya terlalu melebih-lebihkan kan produk nya, mungkin bang David dibayar besar oleh vivo untuk promosi hp yang satu ini, hingga kesen terlalu memanjakannya produk yang satu ini. pada kenyataannya kecewa saya sebagai pemakai produk vivo x100 pro ini. omongan bang David tidak sesuai realita di lapangan...",negative,2024-07-25 13:58:34+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,sekian puluh chanel kecewa bang david memuji produk nya melebih lebihkan dibayar vivo promosi handphone kesen memanjakannya kenyataanya pemakai x100 profesional omongan tidak sesuai realita lapangan
@ree.antika,490,"Knp yaa kalu harga udah belasan juta saya malahan kepikiran beli android dari pada iphone, saya juga bukan orang kaya dengan harga segitu saya masih mikir buat beli iphone dengan harga segitu, apalagi sperpat iphone mahal"" Saya pernah make iphone tiap hari intip BH iphone terus, saking sayangnya sama tuh HP aktifitas yg sering di lakukan di hp makin berkurang seperti main game dan lain"" Dikarenakan BH biar awetÂÂ¥Â²",negative,2024-07-24 08:51:45+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,ya harga belasan juta terpikirkan beli android dari iphone orang kayak saih pikir sperpat mahal make intip bh saking sayangnya sama handphone aktivitas lakukan berkurang main game biar awetâ â â²
@emirfarhan,491,"Simpel aja sih klo mau cari hp terbaik, cek daily driver reviewer hp apa aja, jatohnya samsung sama iphone kan ",negative,2024-07-22 05:45:57+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,simpel sih cari handphone terbaik cek daily driver reviewer jatuhnya samsung sama iphone
@ssafarisman2192,492,"""hp cina di atas 10 juta sulit bersaing bang.... kalo harga di atas 10 juta smpe 15 juta lebih.. mending ipong kemana2.. orang kampung sama kota juga gitu.. sulit bersaing. kecuali hp cina di harga 5 juta an.. baru bisa recomen""",negative,2024-07-19 04:51:06+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,handphone cina 10 juta sulit bersaing bang harga 15 ipong kemana orang kampung sama kota kecuali 5 an baru recomen
@opstore.onexplore8366,493,Terlanjur beli Samsung s24 ¢,negative,2024-07-14 13:19:37+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,terlanjur beli samsung s24
@panjip3845,494,"Ttetep aja upload di IG, FB, WA bakal di compress sama Bang Zukerberg, kcuali lu make iphone baru di jadiin HD",negative,2024-07-14 01:02:36+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,ttetep unggah instagram facebook wa compress sama bang zukerberg kcuali make iphone baru jadikan high definition
@MasDirz,495,Trauma pake vivo X70 Pro keluar garis ungu setelah 2/3 tahunan pemakaian. Itu traumatic terberat. Sampe masuk bengkel. Mau upgrade tp takut kejadian lagi. Ngincernya sih S24 plus.,negative,2024-07-11 10:44:48+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,trauma pakai vivo x70 profesional gari ungu 2 3 tahunan pemakaian traumatic terberat masuk bengkel peningkatan takut kejadian ngincernya sih s24 plus
@kangngopi374,496,"Bagus sih, tpi design kameranya kyk mata minion ­",positive,2024-07-09 07:28:15+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,bagus sih design kameranya kayak mata minion
@hanihoneyy,497,Disign nya gk keren malu pegang nya mending pegang HP murah tp disign yg keren di bw kmna2 gk bikin malu,negative,2024-07-07 07:24:34+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,disign nya tidak keren malu pegang handphone murah bawa kmna2 bikin
@FirdiansyachRayagung,498,"Kpan turun 10jt hp tu ya kira""",negative,2024-07-06 23:32:40+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,turun sepuluh juta handphone iya
@rasdimahmud7118,499,"""Apa daya aku masih pake v29 5G Tapi jujur aku gk suka lihat designnya X100 krna bulet di blakang nya besar bngt jatuh nya gk elegan malah kyk lensa DSLR Coba model nya sama kyk v29 atau v27 masih mending Apa lagi di kasih varian warna yg lebih menantang lagi biar mantap""",negative,2024-07-05 10:39:22+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,daya pakai v29 5g tapi jujur tidak suka lihat designnya x100 bulat blakang nya banget jatuh elegan kayak lensa dslr coba model sama v27 kasih varian warna menantang biar mantap
@muhammadtegaralsyiad8754,500,Bagus sihh.. Tapi model cameranya .. segede gaban,negative,2024-07-09 14:52:05+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,bagus sih tapi model cameranya gaban
@rendigaming0721,501,"jujur aja gua ga suka sama dominasi merk, makanya lebih sering rekomendasiin xiaomi, oppo, vivo dkk daripada samsung meskipun budget bukan masalah wkwk",negative,2024-07-06 08:45:00+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,jujur gue tidak suka sama dominasi merek rekomendasikan xiaomi oppo vivo kawan samsung budget masalah wkwk
@radhiaufar354,502,Hasil fotonya gilaaa,negative,2024-11-16 10:42:16+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,hasil fotonya gila
@DinBadar,503,"Gilaa keren banget ini mah hape ,Ã¢ÂÂ¤Ã¢ÂÂ¤Ã¢ÂÂ¤",positive,2024-11-15 04:15:55+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,gila keren banget telepon genggam ã â
@imammaulanafadhil755,504,masuk withlist,positive,2024-11-10 01:26:47+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,masuk withlist
@philipsadono5734,505,Wuih....bersih banget hasil jepretan dan videonya. KerenÂÂ,positive,2024-11-07 13:50:05+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,bersih banget hasil jepretan videonya kerenâ â
@bduls123,506,"the best sih yg ini, tapi versi terbaru x200 pro malah downgrade",negative,2024-11-01 15:49:59+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,the best sih tapi versi terbaru x200 profesional downgrade
@oscarardiano4215,507,Hp impian,positive,2024-10-26 03:22:16+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,handphone impian
@ahd8661,508,Vivo x100+ iphone 15 kayaknya udh pas bgt ini buat daily drive ,neutral,2024-10-17 20:05:59+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,vivo x100 iphone 15 kayaknya pa banget daily drive
@va5544,509,"Halo guys Saya pengguna Samsung Flagship dari dulu, rencana beli Samsung S24 Ultra tp masih ragu, katanya sering panas dan sekarang ada masalah green line atau garis hijau di LCD, mohon bantuan donk, saya ada kepikiran beli Vivo yg X100 Pro atau yang Ultra, mau tanya nih abang2 semua di Vivo ini apa bisa multi layar nya , dan buat kerja mana yg enak antara samsung dan vivo,krn saya jarang make camera nya, dr review mas Gadgetin kan lebih bnyk ngomongin kamera.. info nya donk abang sekalian",negative,2024-10-12 00:04:40+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,halo teman-teman pengguna samsung flagship dari rencana beli s24 ultra ragu panas masalah green line gari hijau lcd mohon bantuan terpikirkan vivo x100 profesional abang2 multi layar nya kerja enak jarang make camera review ma gadgetin membicarakan kamera informasi abang
@idgan6081,510,"Mending langsung beli x100 biasa atau nambah banyak buat beli x100 pro? Gw ngincer kameranya sih, mau nanya aja, perbedaan kamera x100 sama x100 pro itu jauh biasa atau jauh banget?",negative,2024-10-08 10:53:46+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,langsung beli x100 menambah profesional gue mengincar kameranya sih perbedaan kamera sama banget
@geydp8373,511,Otw beli di China Vivo x100 pro cuma 600 an usd ÂÂÂ,neutral,2024-10-07 18:47:25+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,on the way beli cina vivo x100 profesional 600 an usd â
@mevianwii5001,512,"Plisss Vivo tuh bagus banget, apalagi service centernya, bnr2 bagussss polllll,, byk bgt garansi",positive,2024-10-06 13:55:43+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,plisss vivo bagus banget service centernya polllll garansi
@BaraAmponababaulu-gh2mm,513,Mending x100 ini dripada s24,neutral,2024-10-05 18:58:28+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,x100 s24
@MuhamadfaisalZahid,514,kamera vivo ini emg gacorr sih wkwkw,positive,2024-10-02 22:20:42+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,kamera vivo gacorr sih wkwk
@Sapujagad-f5r,515,"pengguna vivo v25 aja sdh puas dng hasil foto, dan performanya. apalagi x100 pro.",positive,2024-09-30 13:17:19+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,pengguna vivo v25 puas hasil foto performanya x100 profesional
@probowasiso9576,516,kren vivo,positive,2024-09-24 04:00:00+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,keren vivo
@arkansaid282,517,ini yang w suka sih kalo hp flagship keluar nya minimal 2 tahun sekali biar kesan eksklusif nya kerasa engga tiap tahun keluar harus gitu si,positive,2024-09-20 06:25:03+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,gue suka sih handphone flagship nya minimal 2 biar kesan eksklusif kerasa tidak
@kelvin_ekay,518,Kemarin sempet dilema mau updgrade hp apa... Alhamdulillah gegara nonton review ini jd mantep dan beli vivo X100 Pro... Hasil kameranya emg segila itu... Keren bgt...,positive,2024-09-16 14:49:42+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,kemarin dilema updgrade handphone alhamdulillah gara menonton review mantap beli vivo x100 profesional hasil kameranya segila keren banget
@naa0900,519,puingin bgt bang david tp harga nya tu loh yang buat sakit pinggul...,negative,2024-09-15 06:21:17+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,puingin banget bang david harga nya sakit pinggul
@glamshinepusatkendari490,520,bagus banget pas di zoom ÂÂÂ¿,positive,2024-09-08 21:50:26+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,bagus banget pa zoom â
@linggasetthamaheswara7046,521,"Yang bikin ngiler sama hp ini adalah kualitas video portrait cinematicnya sih, keren banget. Fotonya juga jelas keren. Semoga suatu saat bisa punya (tentu setelah harganya turun wkwk)",positive,2024-09-08 07:12:19+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,bikin mengiler sama handphone kualitas video portrait cinematicnya sih keren banget fotonya semoga harganya turun wkwk
@tntaja679,522,"SAYA KECEWA!! REVIEW JUJUR!! saya pake vivo series X, sudah beli hampir satu tahun, kena GARIS HIJAU dilayar!! saya tanya ke counter hp biasa buat service kena di 2.5JUTA!! saya coba bawa ke service VIVO RESMI apakah bisa dibantu??? ternyata itu layar sama tulang nya diganti, saya liat biaya penangan di struk nya total 2,1 JUTA!! dan saya ga ngeluarin DUIT speserpun, malah di kasih cassing tambahan hehe.... HEBATnya lagi si CS bilang ""ini garansi 1 tahun mau habis, KAMI tambah GARANSI nya jadi 4 tahun khusus X series"" mana ada di hp lain kaya gini !? JADI SAYA KECEWA KALAU GA BELI LAGI X SERIES TERBARU DARI VIVO!!. terima kasih",negative,2024-09-06 03:12:22+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,kecewa review jujur pakai vivo series x beli kena gari hijau dilayar counter handphone service 2 5juta coba bawa resmi dibantu layar sama tulang nya diganti lihat biaya penangan struk total 1 juta tidak mengeluarkan duit speserpun kasih cassing tambahan hehe hebatnya sih rekan bilang garansi habis 4 khusus kayak terbaru dari terima
@sundaprabu,523,Kamera nya ®®® gawattt anjirrr S24 Ultra kaya nya gak se detail itu ya?,negative,2024-09-06 02:17:12+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,kamera nya gawattt anjir s24 ultra kayak tidak detail iya
@WirawanPujiRamadhan,524,"Gaaa nyesel ni hp, ga paham lagi sama kameranya. tertarik karena bang david foto jam tangan dan bilang zoom 10x hahaha.",negative,2024-09-05 16:53:08+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,gaaa menyesal nih handphone tidak paham sama kameranya tertarik bang david foto jam tangan bilang zoom 10x haha
@malaikachannels2561,525,"Dari semua video yg sy tonton, Ternyata kamera Samsung s23 ultra dan s24 ultra masih kalah dibanding Vivo x100 ini. Mulai dari detail, Zoom, maupun mode Night.",negative,2024-09-05 02:41:39+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,dari video tonton kamera samsung s23 ultra s24 kalah dibanding vivo x100 detail zoom mode night
@AristoKineas,526,Kapan ya gw bisa beli Nih hp Vivo X100 Pro,neutral,2024-09-03 10:42:08+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,iya gue beli handphone vivo x100 profesional
@EmyrSyahputraPrakasa,527,Gw akui memang dari dulu vivo memang rajanya kamera setelah iphone,positive,2024-09-01 02:08:33+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,gue akui dari vivo rajanya kamera iphone
@ranggadhika2192,528,Zeiss dah pasti bagus,positive,2024-08-23 22:37:30+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,zeiss bagus
@squaal1983,529,Samsung s24 kalah sama vivo x100 pro ­,neutral,2024-08-21 14:07:57+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,samsung s24 kalah sama vivo x100 profesional
@jeongwoopark13,530,"Semoga bisa upgrade dari X80 ke X100, syukur2 bisa ke Pro nya.",positive,2024-08-20 17:56:47+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,semoga peningkatan dari x80 x100 syukur2 profesional nya
@hendraborneo3889,531,jujur flagship android vivo x100 sama xiaomi 14 sih yang jadi jagoan gw. semoga bisa kebeli salah satunya aamiin,positive,2024-08-20 05:19:43+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,jujur flagship android vivo x100 sama xiaomi 14 sih jagoan gue semoga kebeli salah satunya amin
@riskyfirmansyah3544,532,"""Nonton ini pake vivo x100 pro.. Trimakasih bang David sudah bisa jadi referensi. Tadi nya mau ambil s24 ultra. Tapi setelah di pikir2 saya memutuskan untuk ambil x100 pro""",negative,2024-08-19 15:54:32+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,menonton pakai vivo x100 profesional terima kasih bang david referensi nya ambil s24 ultra tapi pikir memutuskan
@rickies4782,533,"Pake x80 baru kena lightsaber, bawa ke service center langsung ganti nunggu sejam. Yg di ganti sekalian frame nya, langsung jadi hp baru lagi. Terbaik emang pelayanan nya dan ga ribet. Dapat hardcase bawaan pula.",positive,2024-08-14 20:21:22+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,pakai x80 baru kena lightsaber bawa service center langsung ganti menunggu sejam frame nya handphone terbaik pelayanan tidak ribet hardcase bawaan
@HK-710,534,"Nganga gue nnton zoom 10x to zoom 1x nya,, gila banget asli",negative,2024-08-13 23:43:46+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,nganga nonton zoom 10x to 1x nya gila banget asli
@muhammadzyakifirmansyah6505,535,Sofware vivo GG parahh si,negative,2024-08-13 19:12:10+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,sofware vivo parah sih
@fadillahfaridl2847,536,emang gk salah gw beli HP vivo dari dulu,positive,2024-08-10 19:36:05+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,tidak salah gue beli handphone vivo dari
@dhpproduction2015,537,"""gw pengguna 15P but vivo camera is next level ÂÂÂ¥""",neutral,2024-08-08 14:55:02+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,gue pengguna 15p but vivo camera is level â
@Tooer7191,538,kalah kamera nya I-Phone masih bagusan vivo x100,positive,2024-08-07 23:54:00+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,kalah kamera nya i phone bagusan vivo x100
@eelmastone,539,Gila nih hp paket komplit boba jauh2 dlu ,positive,2024-08-05 23:11:57+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,gila handphone paket komplit boba
@alifmaulana7431,540,"Barusan beli hape ini, semoga awet ",positive,2024-08-05 15:07:26+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,barusan beli telepon genggam semoga awet
@pekumaarimby8897,541,Mantaaaaap,positive,2024-08-03 20:12:24+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,mantaaaaap
@abunawas1306,542,bro handphone sudah mulai menyaingi kamera pro,positive,2024-08-03 11:43:57+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,saudara laki-laki handphone menyaingi kamera profesional
@kangstatus3830,543,Bang jual ke saya bang,neutral,2024-08-01 00:43:32+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,bang jual
@dimasbuntaran9925,544,Gacorrrr D 9300,negative,2024-07-29 23:23:58+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,gacorrrr 9300
@Nurkholifah-i8n,545,"Asli keren ini hp, sy sedang pakai x100 pro u komen ini",neutral,2024-07-28 08:49:06+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,asli keren handphone pakai x100 profesional komen
@CVRAHAYUSEJAHTERABERSAMARSB,546,"yang jawab ip masih lebih baik untuk sosmed, berarti anda belum beneran nyoba hp hp flagship android kaya gini",negative,2024-07-27 15:11:27+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,ip medium sosial belum benaran mencoba handphone flagship android kayak
@alkautsar3886,547,"gils keren parah ini vivo, samsung ayo lah berinovasi lagi, bosen nih",negative,2024-07-21 03:45:02+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,gila keren parah vivo samsung ayo berinovasi bosan
@bimaagustian2801,548,Keunggulan HP Vivo dibanding dengan brand android lain yaitu Mesin nya lebih adem tidak cepat Panas,positive,2024-07-17 09:36:40+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,keunggulan handphone vivo dibanding merek android mesin nya adem tidak cepat panas
@SeptianBayuNugraha,549,"Puji Tuhan udah terbeli, zoom nya bisa buat ngintip2 orang",positive,2024-07-16 09:01:08+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,puji tuhan terbeli zoom nya ngintip2 orang
@imboy754,550,Allahuma soli alla Muhammad semoga bisa kebeli dan upgrade dr vivo v21 ke X100 pro,neutral,2024-07-15 05:48:01+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,allahuma solo alla muhammad semoga kebeli peningkatan dari vivo v21 x100 profesional
@muhammad1232,551,Lebih baik beli Vivo X100 pro dari pada beli Asus ROG phone yang sering bermasalah dengan IC RAM dan IC power,negative,2024-07-14 05:17:49+00:00,0,Vivo X100 Pro,Vivo,Flagship,2024,beli vivo x100 profesional dari asus rog phone bermasalah ic ram power
